pais,tema,tema_descripcion,materia,grado,parametro,porcentaje
hn,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,12 años o más,0.33
mx,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,13 años o más,0.93
ni,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,14 años o más,0.27
pa,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,15 años o más,0.69
pe,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,16 años o más,1.00
py,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,17 años o más,0.14
sv,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,18 años o más,0.16
uy,Duración de la formación del docente,Distribución duración de la formación inicial del docente por asignatura.,Matemáticas,3,19 años o más,0.57
ar,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.99
br,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.80
co,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.40
cr,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.69
cu,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.67
do,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.92
ec,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.52
gt,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.98
hn,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.74
mx,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.99
ni,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.57
pa,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.92
pe,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.77
py,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.84
sv,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,0.99
uy,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Presencial,1.00
ar,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.01
br,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.19
co,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.47
cr,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.22
cu,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.22
LUN,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.04
ec,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.39
gt,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.01
hn,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.10
mx,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.01
ni,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.13
pa,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.06
pe,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.22
py,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.11
sv,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.01
uy,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,Semi-presencial (en parte a distancia y en parte presencial),0.00
ar,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.00
br,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.01
co,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.13
cr,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.09
cu,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.11
MAR,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.04
ec,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.09
gt,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.02
hn,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.17
mx,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.00
ni,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.30
pa,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.01
pe,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.01
py,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.05
sv,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.00
uy,Formación docente en modalidad presencial,Distribución de formación docente en modalidad presencial por asignatura.,Matemáticas,3,A distancia,0.00
ar,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Matemáticas,3,Sí,
br,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Matemáticas,3,Sí,
co,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Matemáticas,3,Sí,
cr,Formación continua en la disciplina que enseña,Distribución de docentes que recibieron formación continua en la disciplina que enseña en los últimos dos años por asignatura.,Matemáticas,3,Sí,
